previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
1,201,242,8,1,-498,management,married,tertiary,no,yes,no,cellular,mar,failure,1,unpref
0,239,0,5,1,525,self-employed,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
6,825,140,21,3,2329,management,single,tertiary,no,no,no,cellular,nov,other,1,yes
0,650,0,22,2,1424,management,divorced,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,121,341,13,2,7826,management,single,tertiary,no,no,no,cellular,aug,failure,1,unpref
0,72,0,3,1,1301,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,256,1,4,2,-68,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,281,0,9,1,104,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,161,0,15,8,6391,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,224,0,29,3,-536,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,39,0,18,2,537,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,191,0,23,2,-3752,blue-collar,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,56,161,21,1,763,technician,married,secondary,no,no,yes,cellular,may,other,1,unpref
0,8,0,1,1,2310,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,73,0,24,3,-245,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,145,0,20,2,55,technician,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
0,166,0,5,1,164,management,married,tertiary,no,no,no,cellular,jun,unknown,1,unpref
10,483,275,20,2,2391,retired,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
3,131,221,17,1,2302,blue-collar,married,primary,no,yes,no,cellular,apr,failure,1,unpref
0,161,0,19,3,-1555,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,72,0,17,1,764,admin.,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,153,0,18,1,-1432,admin.,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,165,0,21,1,-1292,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,83,0,28,2,-3760,technician,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,200,0,14,5,1311,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
1,306,363,25,1,4776,management,married,tertiary,no,no,no,cellular,may,failure,1,yes
0,173,0,16,1,-2070,technician,single,secondary,yes,no,yes,unknown,may,unknown,1,unpref
0,211,0,28,5,3669,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,410,0,15,1,6399,retired,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
0,304,0,26,4,-1761,management,single,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,220,26,14,1,395,self-employed,single,tertiary,no,no,no,telephone,jul,success,unpriv,yes
0,414,0,15,1,-257,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,133,0,30,2,7193,management,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,124,0,17,1,2455,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,198,0,12,5,824,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,65,0,27,4,1076,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,78,1,13,2,478,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,73,0,20,1,1411,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,278,0,22,5,-1758,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,419,0,20,1,12,management,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
0,91,1,15,1,2177,admin.,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,293,0,16,1,-7332,unemployed,single,primary,no,no,no,cellular,jul,unknown,1,yes
0,6,45,11,1,25149,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
0,253,0,8,5,424,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,239,0,23,2,1346,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,197,0,13,1,707,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,1,unpref
0,405,0,28,1,1411,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,215,14,8,8,-124,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,271,0,18,1,-267,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,246,1,27,2,-1754,technician,divorced,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,24,422,10,1,3606,technician,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
0,435,293,24,1,2369,technician,single,secondary,no,yes,no,cellular,apr,failure,1,yes
0,405,2,18,11,2829,blue-collar,married,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
1,200,261,5,1,1244,admin.,married,secondary,no,no,yes,cellular,may,failure,1,unpref
0,266,0,13,6,-637,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
5,1,12,28,1,-7351,retired,divorced,primary,no,yes,yes,cellular,sep,failure,1,yes
0,284,0,20,1,-53,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,367,0,10,2,1618,services,divorced,primary,no,no,no,cellular,may,unknown,1,unpref
0,165,0,17,3,-2718,management,married,secondary,yes,no,no,cellular,jul,unknown,1,unpref
0,265,0,4,2,549,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,139,1,20,1,-3234,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,26,1,55,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,333,2,18,1,4188,blue-collar,single,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
2,177,232,13,3,-417,technician,married,secondary,no,no,no,cellular,feb,failure,1,unpref
0,620,0,6,1,456,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
2,110,126,18,1,917,management,married,secondary,no,no,yes,cellular,apr,failure,1,yes
0,0,172,24,1,-4319,unemployed,single,secondary,no,yes,no,cellular,jan,success,unpriv,unpref
0,296,0,28,8,1708,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,348,0,26,1,-1665,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,282,0,4,1,24,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,191,0,22,3,516,management,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,204,0,15,1,704,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,unpref
0,179,0,4,1,-686,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,273,0,16,1,2342,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,446,3,26,1,3782,blue-collar,single,primary,no,no,yes,cellular,apr,unknown,1,unpref
0,566,0,18,2,3419,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2,30,57,10,1,-3099,technician,married,secondary,no,no,no,cellular,aug,success,1,yes
0,126,1,24,1,1764,management,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
0,52,0,20,1,17759,admin.,married,secondary,yes,no,no,cellular,nov,unknown,1,unpref
0,37,0,13,1,-271,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,476,0,11,1,3926,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,20,20,10,4,6046,technician,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,137,1,9,1,3096,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
0,123,0,4,1,-3790,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1,365,18,20,2,3739,admin.,married,secondary,no,no,no,cellular,aug,success,1,yes
0,79,2,22,1,-588,admin.,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,37,265,6,1,-2993,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,287,0,7,2,294,management,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,220,0,2,1,4293,services,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,84,0,6,4,176,management,single,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
0,89,0,19,1,782,management,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,205,1,23,1,9533,management,single,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,211,0,13,1,-1931,services,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,37,0,4,4,-224,housemaid,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,101,266,10,1,33,entrepreneur,married,primary,no,yes,yes,telephone,may,failure,1,unpref
0,1193,192,8,4,3172,blue-collar,married,secondary,no,no,no,cellular,oct,failure,1,yes
0,335,254,28,1,9552,student,single,secondary,no,no,yes,cellular,apr,success,1,unpref
0,144,0,21,4,1184,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
2,315,253,13,1,-1764,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,787,0,28,1,3049,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,yes
1,132,133,7,1,702,technician,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,281,0,6,2,1298,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,324,0,8,1,-499,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,156,0,14,2,-1440,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,426,0,27,1,-1330,entrepreneur,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3,1126,254,19,1,5999,entrepreneur,married,unknown,no,no,no,cellular,feb,failure,1,yes
0,402,0,8,1,1425,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,548,0,22,1,-3360,management,single,secondary,no,no,no,cellular,aug,unknown,1,yes
0,86,54,26,1,14721,blue-collar,married,tertiary,no,no,no,telephone,jan,success,1,unpref
2,489,92,19,3,1798,technician,married,tertiary,no,yes,no,cellular,nov,success,1,yes
0,248,178,1,1,2923,services,married,secondary,no,no,no,cellular,feb,failure,1,unpref
0,538,109,17,2,9529,technician,divorced,secondary,no,no,no,cellular,nov,success,1,unpref
1,505,348,22,1,2837,student,divorced,secondary,no,no,no,cellular,dec,failure,1,yes
0,360,0,6,3,1805,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,175,0,4,1,1655,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,236,0,17,4,-469,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,224,0,24,1,2563,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,278,0,19,3,-926,services,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,95,0,20,1,6794,admin.,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,253,0,7,1,1710,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,177,0,14,1,2029,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,171,0,8,1,224,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,31,0,12,5,2286,services,married,secondary,no,no,no,unknown,apr,unknown,1,unpref
0,368,0,15,1,954,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,229,0,23,2,1155,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,256,0,6,1,-3679,self-employed,married,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
0,332,3,16,1,1889,self-employed,single,secondary,no,no,no,cellular,dec,unknown,1,yes
3,38,246,24,1,-239,blue-collar,married,primary,no,no,no,cellular,oct,failure,unpriv,unpref
0,206,0,11,1,2800,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,177,0,25,1,1368,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,179,0,30,1,-1296,housemaid,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,1,214,1,1,-1491,housemaid,married,secondary,no,yes,no,cellular,mar,failure,unpriv,unpref
0,153,409,4,1,-4373,self-employed,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,131,3,19,1,1602,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
2,15,352,26,1,-4536,services,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
0,290,0,25,1,203,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,0,0,22,30,1366,housemaid,married,primary,no,no,yes,telephone,aug,unknown,1,unpref
1,230,238,14,1,-167,management,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,278,0,24,1,403,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,205,102,23,1,1375,retired,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,343,0,18,1,23,technician,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,140,0,25,1,2282,management,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
0,180,0,25,1,-837,retired,married,primary,no,no,no,cellular,jun,unknown,unpriv,unpref
0,167,0,12,2,-842,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,113,0,23,3,-38,admin.,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,138,0,15,13,-224,self-employed,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,214,0,26,1,2075,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,162,0,3,1,2742,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
3,182,223,6,1,-883,technician,married,secondary,no,yes,no,cellular,may,other,1,yes
0,160,0,10,8,6695,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
2,310,141,14,1,5078,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,176,0,21,6,80,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,620,63,13,2,2582,admin.,single,tertiary,no,yes,no,cellular,aug,unknown,1,yes
0,634,0,2,1,-1344,management,married,secondary,no,no,no,telephone,sep,unknown,unpriv,yes
0,314,0,12,2,361,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,298,0,24,1,-325,management,divorced,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,446,0,9,1,829,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,132,0,30,1,8198,admin.,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,122,0,11,1,3342,management,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,263,0,27,6,-1553,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,196,0,17,1,-62,admin.,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,205,0,6,11,20,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,428,0,21,2,587,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,172,342,14,5,917,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,220,0,22,6,-380,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,2,119,1,8,-2387,blue-collar,single,secondary,no,no,no,cellular,feb,other,1,unpref
4,255,104,4,1,-517,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
0,402,0,19,1,-495,management,single,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,243,0,13,1,590,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,257,0,24,5,629,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
1,283,266,25,10,3939,management,married,tertiary,no,yes,no,cellular,aug,failure,1,unpref
0,321,28,13,2,-1354,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,935,0,22,1,896,retired,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,388,0,12,2,3249,management,divorced,unknown,no,no,no,cellular,aug,unknown,1,unpref
2,412,492,19,1,8649,management,married,tertiary,no,yes,no,cellular,aug,failure,1,unpref
0,283,4,1,1,871,admin.,married,tertiary,no,yes,no,cellular,feb,unknown,1,yes
0,458,0,9,1,858,technician,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,24,0,20,1,1802,services,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
0,562,0,3,1,-3001,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,yes
2,491,228,2,1,3662,technician,married,secondary,no,no,no,cellular,feb,failure,1,unpref
0,533,0,9,1,-16,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,204,3,13,6,-836,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,0,0,25,14,412,entrepreneur,single,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
0,575,3,12,1,113,blue-collar,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,229,0,15,7,2799,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,yes
0,130,1,26,4,1857,self-employed,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,34,0,28,7,5656,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,6,1,-1932,management,divorced,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,313,0,14,1,1387,admin.,divorced,secondary,no,no,no,cellular,nov,unknown,1,yes
0,179,1,12,1,-308,management,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,354,0,21,7,-15,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,275,0,19,1,-755,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
0,352,0,16,2,2053,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,194,0,16,1,1172,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
1,192,380,12,1,2055,technician,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,195,0,18,1,2381,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,103,196,1,1,3088,technician,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
0,0,0,11,1,-1083,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,104,0,27,3,1268,management,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,167,0,10,1,1152,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
1,214,191,2,1,1097,technician,married,secondary,no,no,no,unknown,jun,other,1,unpref
0,224,0,11,5,993,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,84,0,9,1,-2739,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,94,151,15,2,-2007,technician,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
0,14,1,28,6,869,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,51,0,15,1,3399,blue-collar,married,primary,no,yes,yes,cellular,apr,unknown,1,unpref
0,156,0,7,1,-509,technician,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
1,92,185,15,1,-3655,management,single,tertiary,no,no,no,cellular,sep,failure,1,unpref
0,1358,0,8,2,2865,unemployed,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,136,0,23,8,1332,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,139,135,1,1,-1914,management,married,tertiary,no,yes,yes,cellular,feb,failure,1,unpref
0,342,0,22,1,-1754,management,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,148,0,1,2,2687,services,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
0,116,0,23,1,6240,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
0,122,1,12,1,980,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,345,0,19,4,-935,services,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,1072,0,30,9,2163,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,yes
0,513,0,14,1,437,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,223,0,21,1,-1229,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,240,0,22,1,821,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,417,0,11,1,76,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,unpref
0,230,0,14,6,12834,entrepreneur,married,tertiary,no,yes,no,cellular,jun,unknown,1,unpref
0,21,0,23,1,9931,blue-collar,divorced,secondary,yes,yes,no,cellular,jul,unknown,1,unpref
0,3,0,23,1,-1,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,119,6,17,1,472,technician,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
2,152,184,23,2,2565,admin.,divorced,secondary,no,yes,yes,cellular,nov,failure,1,unpref
0,260,0,1,1,6333,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
1,278,200,18,1,1585,management,single,secondary,no,no,no,cellular,may,other,1,yes
5,218,155,7,1,-1893,blue-collar,married,secondary,no,yes,no,cellular,nov,other,1,unpref
