balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-4695,4,207,1,264,1,services,single,secondary,no,no,yes,cellular,feb,failure,1,yes
1368,19,74,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,yes
-83,29,604,3,0,0,management,married,secondary,no,no,no,cellular,jan,unknown,1,yes
-1963,22,385,1,199,8,technician,married,secondary,no,yes,yes,cellular,may,failure,1,yes
-3169,11,494,2,0,0,unemployed,married,primary,no,yes,no,telephone,may,unknown,1,yes
-2396,5,241,4,0,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,1,yes
3300,16,177,1,167,1,retired,single,secondary,no,no,no,telephone,apr,success,1,yes
6251,12,491,1,0,0,admin.,married,unknown,no,no,no,telephone,aug,unknown,1,yes
5386,11,505,1,0,0,services,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
1299,21,726,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
1032,28,543,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,yes
-786,4,610,1,0,0,unknown,married,unknown,no,no,no,cellular,may,unknown,1,yes
-85,12,670,1,12,0,admin.,married,unknown,no,yes,no,cellular,may,unknown,1,yes
339,19,93,1,155,0,management,married,tertiary,no,no,no,cellular,nov,failure,1,yes
8999,2,103,1,466,21,management,married,tertiary,no,no,no,cellular,aug,success,1,yes
1420,7,391,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,yes
12062,1,37,1,168,0,retired,divorced,secondary,no,no,no,cellular,feb,success,1,yes
4090,18,333,1,0,0,housemaid,married,unknown,no,no,no,cellular,jul,unknown,1,yes
892,27,2,1,0,0,entrepreneur,married,tertiary,no,no,no,telephone,mar,unknown,1,yes
6145,7,1053,1,0,0,services,married,primary,no,yes,no,cellular,jan,unknown,1,yes
-236,20,266,1,178,3,admin.,single,secondary,no,no,no,cellular,oct,success,1,yes
-2305,23,307,3,0,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,1,yes
-2554,11,263,1,81,1,technician,single,tertiary,no,no,no,cellular,jun,success,1,yes
868,30,81,1,294,1,entrepreneur,married,secondary,yes,yes,yes,cellular,oct,other,1,yes
1479,15,415,1,0,0,technician,married,secondary,no,yes,no,cellular,jun,unknown,1,yes
5938,7,467,3,0,0,management,single,secondary,no,no,yes,cellular,jul,unknown,1,yes
-841,2,206,1,0,0,technician,single,tertiary,no,no,no,unknown,oct,unknown,1,yes
-1582,15,263,1,2,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,yes
17188,19,479,1,0,0,self-employed,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
-176,1,212,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,yes
-1272,22,480,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
39,16,461,1,333,0,blue-collar,married,secondary,no,no,no,cellular,mar,failure,1,yes
2817,3,464,1,0,0,housemaid,single,secondary,no,no,no,cellular,jun,unknown,1,yes
-843,23,461,2,0,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,1,yes
1687,18,385,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
-937,28,209,1,0,0,management,single,secondary,no,no,yes,cellular,jul,unknown,1,yes
-1574,9,611,1,0,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,yes
2376,2,691,1,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,yes
3822,10,744,1,206,6,management,married,primary,no,no,no,telephone,apr,success,1,yes
1611,24,229,4,0,0,technician,single,tertiary,no,no,no,cellular,jun,unknown,1,yes
-1182,8,583,1,0,0,student,divorced,primary,no,yes,no,cellular,feb,unknown,1,yes
3524,20,675,1,219,3,management,married,tertiary,no,no,no,cellular,apr,failure,1,yes
-1297,10,852,2,0,0,housemaid,divorced,primary,no,no,no,unknown,jun,unknown,1,yes
1200,2,443,1,265,6,student,married,secondary,no,no,no,cellular,may,success,1,yes
-947,9,112,1,38,5,management,single,tertiary,no,no,no,cellular,nov,success,1,yes
679,27,997,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,yes
1150,11,619,2,0,0,technician,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
923,13,285,2,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,yes
2420,26,345,1,0,0,services,single,secondary,no,no,no,cellular,jul,success,1,yes
-4539,3,33,1,34,0,blue-collar,divorced,primary,no,no,no,telephone,jun,success,1,yes
302,20,403,1,124,11,retired,married,primary,no,no,no,telephone,nov,success,1,yes
1875,17,163,1,202,2,management,single,tertiary,no,yes,no,cellular,apr,other,1,yes
-791,7,413,3,72,4,blue-collar,married,secondary,no,no,no,cellular,jun,failure,1,yes
4979,19,884,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,yes
2503,10,819,4,266,3,self-employed,single,tertiary,no,yes,no,cellular,may,failure,1,yes
-1032,19,144,8,0,0,entrepreneur,divorced,tertiary,yes,yes,no,unknown,jun,unknown,1,yes
892,6,20,1,222,1,services,single,secondary,no,yes,no,cellular,may,success,1,yes
18204,20,349,1,22,1,self-employed,single,tertiary,no,yes,no,cellular,nov,success,1,yes
-3603,13,0,1,79,0,management,divorced,tertiary,no,no,no,cellular,feb,success,1,yes
3956,8,179,1,256,4,technician,married,secondary,no,yes,no,cellular,apr,other,1,yes
2000,7,628,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
-545,21,34,1,316,0,admin.,married,secondary,no,yes,no,cellular,oct,failure,1,yes
1753,17,569,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
189,6,22,20,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
800,14,179,1,0,0,technician,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
2241,27,1451,1,159,1,management,married,tertiary,no,yes,no,cellular,jan,failure,1,yes
1065,22,1110,9,0,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,1,yes
-2049,17,173,1,0,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,1,yes
447,12,383,2,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,yes
581,21,962,5,256,2,management,divorced,tertiary,yes,no,no,cellular,apr,success,1,yes
610,26,150,1,227,0,management,married,secondary,no,yes,no,cellular,sep,success,1,yes
-2759,8,93,1,112,4,unemployed,single,secondary,no,no,no,cellular,apr,success,1,yes
-2464,13,3001,1,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,yes
6008,11,1499,1,58,4,blue-collar,married,tertiary,no,no,no,cellular,jul,other,1,yes
1933,18,544,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
-271,19,614,2,40,0,technician,single,primary,no,no,no,cellular,may,unknown,1,yes
33095,11,0,1,175,0,technician,divorced,secondary,no,no,no,cellular,feb,failure,1,yes
1145,10,324,2,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,yes
3737,27,1250,1,0,0,management,married,secondary,no,no,no,cellular,oct,unknown,1,yes
19772,1,232,1,0,0,entrepreneur,married,secondary,no,yes,no,cellular,sep,unknown,1,yes
4367,4,377,3,20,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,yes
3847,10,126,1,117,2,technician,married,tertiary,no,no,no,cellular,nov,success,1,yes
2016,10,148,11,0,0,admin.,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
-2510,2,530,3,0,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
-7117,25,1014,1,0,0,student,single,secondary,no,no,no,cellular,sep,unknown,1,yes
2810,25,1061,2,2,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
-2167,3,472,1,0,0,management,divorced,tertiary,no,no,no,cellular,feb,unknown,1,yes
222,30,587,1,0,0,technician,single,secondary,no,no,no,telephone,jan,unknown,1,yes
5259,25,503,1,27,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
4190,10,177,4,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,yes
1315,26,411,6,216,2,technician,single,secondary,no,no,no,cellular,apr,other,1,yes
3459,6,361,1,132,2,management,married,tertiary,no,no,no,cellular,feb,other,1,yes
3792,30,519,7,4,0,self-employed,single,tertiary,no,no,no,telephone,oct,unknown,1,yes
2252,21,188,1,45,0,unemployed,married,tertiary,no,no,no,cellular,aug,success,1,yes
933,24,518,1,0,0,self-employed,single,tertiary,no,yes,no,cellular,jul,unknown,1,yes
2083,6,194,1,365,2,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,yes
1724,1,531,2,0,0,management,married,secondary,no,no,no,unknown,jun,unknown,1,yes
-565,12,406,3,6,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
2286,9,539,1,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
2069,19,958,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
2458,23,186,3,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,yes
3530,17,292,2,0,0,unemployed,single,secondary,no,no,no,cellular,aug,unknown,1,yes
9771,28,1459,1,1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
926,12,372,2,182,5,blue-collar,married,secondary,no,no,no,cellular,jul,success,1,yes
1498,6,413,1,25,4,services,married,secondary,no,no,no,cellular,jun,failure,1,yes
478,10,1910,1,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,yes
1245,29,802,1,0,0,entrepreneur,divorced,secondary,no,yes,no,telephone,jul,unknown,1,yes
1279,27,331,4,2,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,yes
981,26,184,1,3,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,1,yes
-109,10,150,7,0,0,management,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
513,16,1049,1,9,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,yes
-817,4,26,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
4481,23,1012,1,101,3,admin.,single,tertiary,no,yes,no,telephone,apr,success,1,yes
3977,28,177,1,0,0,management,married,secondary,no,no,no,telephone,jan,unknown,1,yes
-570,18,0,1,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,yes
-816,4,814,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,yes
452,15,3,1,0,0,services,married,secondary,no,no,no,unknown,may,unknown,1,yes
2160,3,83,1,0,0,admin.,single,tertiary,yes,no,yes,cellular,jul,unknown,1,yes
-1841,19,163,1,5,0,student,single,secondary,no,no,no,cellular,apr,success,1,yes
-33,5,736,1,0,0,unknown,married,unknown,no,no,no,cellular,may,unknown,1,yes
4080,5,128,2,1,0,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,1,yes
2909,13,1144,1,62,1,admin.,single,tertiary,no,yes,no,cellular,jun,other,1,yes
183,7,403,1,0,0,technician,single,secondary,no,yes,no,cellular,apr,unknown,1,yes
3331,5,6,1,351,0,technician,divorced,tertiary,no,no,no,cellular,mar,other,1,yes
1517,17,83,1,6,0,self-employed,single,tertiary,no,yes,no,cellular,apr,failure,1,yes
891,5,556,1,0,0,admin.,married,secondary,no,no,no,cellular,may,unknown,1,yes
4143,15,700,1,0,0,services,married,primary,no,yes,no,unknown,jun,unknown,1,yes
-592,23,730,4,0,0,services,married,secondary,no,no,no,cellular,jul,unknown,1,yes
1828,10,113,4,76,1,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,yes
3651,27,339,11,266,1,management,married,tertiary,no,yes,no,cellular,aug,failure,1,yes
733,5,454,1,3,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,yes
4191,26,883,6,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,1,yes
2241,8,1169,1,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
60,2,643,2,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,yes
2714,29,162,1,260,3,self-employed,divorced,tertiary,no,yes,no,cellular,jan,other,1,yes
2485,5,690,1,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,yes
1103,14,267,1,3,0,technician,single,secondary,no,no,no,cellular,jul,unknown,1,yes
12018,4,64,1,76,1,blue-collar,single,secondary,no,no,no,cellular,feb,other,1,yes
1127,11,298,1,0,0,technician,single,secondary,no,no,no,cellular,nov,unknown,1,yes
3040,18,1043,6,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,1,yes
-768,5,397,1,208,7,management,single,tertiary,no,yes,no,cellular,feb,failure,1,yes
-4401,25,340,1,160,5,technician,married,tertiary,no,yes,yes,cellular,may,failure,1,yes
4812,10,193,1,0,0,blue-collar,married,primary,no,no,no,telephone,feb,unknown,1,yes
206,5,436,1,0,0,technician,single,secondary,no,no,no,cellular,jan,unknown,1,yes
1377,4,340,2,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,1,yes
1198,12,257,3,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
-1132,22,215,7,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
106,11,616,3,31,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
-5044,16,14,2,311,10,admin.,married,tertiary,no,yes,no,telephone,apr,failure,1,yes
2124,1,125,1,0,0,technician,divorced,tertiary,no,no,no,cellular,sep,unknown,1,yes
16763,14,355,1,0,0,self-employed,single,tertiary,no,yes,no,cellular,nov,unknown,1,yes
-150,27,380,3,2,0,management,married,secondary,no,no,no,cellular,may,unknown,1,yes
4124,28,293,1,138,3,services,married,primary,no,yes,no,cellular,apr,failure,1,yes
2127,19,310,2,0,0,management,single,tertiary,no,no,yes,cellular,nov,unknown,1,yes
3364,12,415,1,0,0,blue-collar,married,secondary,no,no,no,cellular,oct,unknown,1,yes
-724,4,766,1,0,0,admin.,married,secondary,no,yes,no,cellular,jun,unknown,1,yes
763,30,278,1,0,0,management,married,secondary,no,no,no,unknown,may,unknown,1,yes
9843,16,822,3,315,3,management,married,tertiary,no,yes,no,cellular,apr,other,1,yes
-1131,1,16,1,219,1,self-employed,single,secondary,no,no,yes,cellular,jul,other,1,yes
5261,11,400,1,0,0,unemployed,single,unknown,no,yes,no,cellular,feb,unknown,1,yes
1524,24,352,1,203,0,management,married,tertiary,no,no,no,cellular,apr,failure,1,yes
6183,30,108,13,20,0,management,married,tertiary,no,no,no,cellular,aug,success,1,yes
84,16,555,1,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,1,yes
882,20,278,1,0,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,yes
5871,12,968,1,349,3,technician,single,secondary,no,no,no,telephone,may,failure,1,yes
1867,15,669,3,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,yes
5779,13,318,1,65,0,management,single,tertiary,no,yes,no,cellular,mar,success,1,yes
1798,15,317,1,283,1,unemployed,married,tertiary,no,no,no,cellular,feb,failure,1,yes
-5098,28,449,1,264,9,blue-collar,married,secondary,no,yes,no,cellular,jan,failure,1,yes
-3133,2,37,1,140,1,admin.,divorced,secondary,no,no,no,cellular,aug,success,1,yes
-617,9,72,1,1,0,unemployed,married,secondary,no,yes,no,cellular,nov,unknown,1,yes
200,19,887,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,apr,unknown,1,yes
1252,23,686,1,0,0,management,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
978,13,958,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,yes
2035,10,904,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
4222,24,434,1,191,1,management,married,secondary,no,no,no,cellular,apr,success,1,yes
7877,7,257,1,147,1,management,single,tertiary,no,yes,no,cellular,apr,failure,1,yes
-2767,8,400,2,1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,yes
-1806,18,571,3,1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
-953,14,1067,2,0,0,management,divorced,tertiary,no,yes,no,cellular,feb,unknown,1,yes
32565,10,0,1,164,0,technician,divorced,secondary,no,no,no,cellular,feb,success,1,yes
-1076,16,592,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
-4954,28,282,1,158,6,self-employed,single,tertiary,no,yes,no,cellular,oct,other,1,yes
6,3,119,2,0,0,management,married,tertiary,no,no,no,unknown,oct,unknown,1,yes
-3327,10,248,2,214,4,admin.,single,tertiary,no,no,no,cellular,feb,success,1,yes
2162,16,227,1,234,1,retired,single,secondary,no,no,no,cellular,apr,success,1,yes
5338,16,448,1,0,0,blue-collar,single,secondary,no,no,yes,cellular,may,unknown,1,yes
2122,8,593,2,336,4,technician,married,secondary,no,yes,no,cellular,may,other,1,yes
-1168,12,446,1,0,0,technician,divorced,tertiary,no,no,no,unknown,may,unknown,1,yes
1629,9,172,28,2,0,management,single,tertiary,no,no,no,cellular,jun,unknown,1,yes
-2274,12,787,1,1,0,admin.,married,primary,no,no,no,cellular,feb,unknown,1,yes
3699,5,884,1,1,0,management,single,secondary,no,no,no,cellular,oct,success,1,yes
2199,21,817,1,36,0,blue-collar,married,primary,no,yes,yes,cellular,apr,unknown,1,yes
1015,26,269,1,7,0,technician,married,secondary,no,yes,yes,cellular,apr,unknown,1,yes
1035,11,1072,1,0,0,management,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
2921,27,236,22,412,2,technician,single,secondary,no,yes,no,cellular,jun,other,1,yes
2641,16,421,2,14,0,blue-collar,married,secondary,no,no,no,cellular,mar,unknown,1,yes
3396,17,362,1,29,1,management,married,tertiary,no,yes,no,cellular,nov,failure,1,yes
6452,3,61,1,0,0,management,married,secondary,no,no,no,cellular,jun,unknown,1,yes
1110,29,8,1,166,1,self-employed,single,primary,no,no,no,cellular,aug,success,1,yes
5494,25,220,1,394,1,management,single,tertiary,no,no,no,cellular,apr,failure,1,yes
-1874,17,586,1,0,0,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,1,yes
-2237,13,233,4,213,0,blue-collar,married,primary,no,yes,no,cellular,may,success,1,yes
6115,23,186,2,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,yes
425,16,521,1,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,yes
43,14,350,3,3,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,yes
1630,20,614,1,0,0,blue-collar,married,primary,no,yes,yes,cellular,apr,unknown,1,yes
-1936,7,262,1,0,0,management,married,tertiary,no,no,no,telephone,may,unknown,1,yes
3875,22,402,1,3,0,technician,single,secondary,no,no,no,cellular,apr,unknown,1,yes
-1301,2,449,1,317,2,technician,married,tertiary,no,yes,no,cellular,may,failure,1,yes
-2369,15,0,1,0,0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,1,yes
3312,16,473,1,37,7,blue-collar,married,primary,no,yes,no,telephone,may,success,1,yes
2324,19,147,2,1,0,self-employed,single,tertiary,no,yes,no,cellular,apr,unknown,1,yes
4115,6,60,1,91,3,management,married,tertiary,no,no,no,cellular,feb,other,1,yes
1865,20,970,5,0,0,retired,single,tertiary,no,no,no,telephone,jul,unknown,1,yes
828,13,321,2,0,0,technician,married,secondary,no,yes,no,telephone,may,unknown,1,yes
6013,24,675,1,80,1,blue-collar,single,secondary,no,no,no,cellular,sep,success,1,yes
-294,10,463,2,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,yes
660,1,252,2,0,0,self-employed,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
528,10,826,1,2,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
2763,2,151,1,364,0,technician,married,secondary,no,yes,no,cellular,apr,other,1,yes
-768,6,221,1,0,0,management,divorced,tertiary,no,no,no,unknown,jun,unknown,1,yes
1080,15,437,1,231,1,management,married,tertiary,no,yes,no,cellular,jul,failure,1,yes
2652,13,406,2,342,5,admin.,married,secondary,no,yes,no,cellular,may,success,1,yes
1743,1,646,1,0,0,admin.,married,tertiary,no,yes,no,unknown,jun,unknown,1,yes
4012,21,910,1,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
1641,30,332,1,0,0,management,single,tertiary,no,yes,yes,cellular,jan,unknown,1,yes
415,12,97,2,516,1,entrepreneur,single,tertiary,no,yes,no,cellular,jul,success,1,yes
157,19,214,1,0,0,management,married,secondary,no,no,yes,cellular,jul,unknown,1,yes
465,6,270,2,0,0,management,married,tertiary,no,no,no,cellular,oct,unknown,1,yes
1419,19,430,1,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
3369,23,333,1,0,0,student,married,tertiary,no,yes,no,telephone,nov,unknown,1,yes
-4332,29,67,25,215,2,technician,divorced,tertiary,yes,yes,no,cellular,mar,failure,1,yes
1622,7,332,3,200,2,services,divorced,secondary,no,yes,no,cellular,apr,failure,1,yes
-7827,30,7,1,9,0,technician,married,secondary,yes,yes,no,cellular,aug,success,1,yes
149,20,470,1,0,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,yes
4397,16,387,1,179,5,management,single,tertiary,no,yes,no,cellular,nov,other,1,yes
4148,23,852,1,0,0,unemployed,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
