age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
58,Greater than 45,0,1,0,0,0,36.23663330078125,23.12107276916504,-57.85650634765625,17.313982009887695,F,0,Male,Caucasian
49,25 - 45,0,1,0,0,0,-75.7603759765625,10.48021411895752,129.14617919921875,16.27992820739746,F,1,Male,Caucasian
25,25 - 45,0,4,0,0,2,93.47933959960938,5.429089546203613,-51.51422119140625,27.402509689331055,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,-7.3270263671875,23.794797897338867,-43.1937255859375,19.945682525634766,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,9,20.353973388671875,8.425522804260254,275.66961669921875,27.550264358520508,M,1,Male,Other
30,25 - 45,0,3,0,4,0,-93.09762573242188,43.57516860961914,193.2467041015625,140.8072509765625,F,1,Male,Caucasian
59,Greater than 45,0,1,0,0,0,23.989288330078125,24.070974349975586,-55.781280517578125,18.070201873779297,F,0,Male,Caucasian
24,25 - 45,0,8,0,0,10,26.80926513671875,9.22707462310791,305.17138671875,28.09777069091797,M,1,Male,Other
25,25 - 45,0,6,0,0,4,61.451995849609375,6.506618976593018,22.99285888671875,26.755746841430664,M,1,Male,Other
60,Greater than 45,0,1,0,0,0,25.132965087890625,25.832902908325195,-70.52342224121094,18.326051712036133,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,13,31.781463623046875,8.879070281982422,401.94287109375,26.164730072021484,M,1,Male,Other
22,Less than 25,0,9,0,0,14,55.3499755859375,8.837287902832031,452.76226806640625,26.918684005737305,M,1,Male,Other
22,Less than 25,0,9,0,0,13,54.771148681640625,8.944465637207031,409.214111328125,28.60924530029297,M,1,Male,Other
25,25 - 45,0,6,0,0,3,65.28390502929688,6.2064528465271,-15.464569091796875,25.93312644958496,M,1,Male,Other
22,Less than 25,0,9,0,0,13,47.368377685546875,8.508476257324219,436.933837890625,24.611722946166992,M,1,Male,Other
23,25 - 45,0,8,0,0,13,19.915283203125,9.139053344726562,385.8109130859375,26.55994987487793,M,1,Male,Other
29,25 - 45,0,4,0,0,1,-29.645111083984375,6.921546936035156,-33.946685791015625,29.719894409179688,F,0,Male,Other
52,25 - 45,0,1,0,0,0,-20.33612060546875,14.984793663024902,53.52667236328125,16.378053665161133,F,1,Male,Caucasian
57,Greater than 45,0,1,0,0,0,33.762176513671875,21.891727447509766,-27.6251220703125,16.152116775512695,F,0,Male,Caucasian
60,Greater than 45,0,1,0,0,0,13.180328369140625,25.12425994873047,-57.542083740234375,18.31336212158203,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,117.74273681640625,4.929717063903809,-130.1343231201172,27.775522232055664,M,0,Male,Other
21,Less than 25,0,9,0,0,4,47.330810546875,13.021429061889648,46.504425048828125,22.242218017578125,M,1,Male,Other
29,Less than 25,0,5,0,0,1,-144.94534301757812,5.109461307525635,153.28564453125,32.15171813964844,F,0,Female,Other
22,Less than 25,0,9,0,0,13,48.864837646484375,8.247000694274902,433.26336669921875,25.069263458251953,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,-17.840179443359375,22.616830825805664,-47.16590881347656,20.620548248291016,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,116.28912353515625,4.932916164398193,-135.8451690673828,28.302858352661133,M,0,Male,Other
47,25 - 45,0,1,0,0,0,-112.691162109375,7.730268478393555,200.35446166992188,15.89173412322998,F,1,Male,Caucasian
30,25 - 45,0,3,0,0,0,59.862701416015625,5.460268974304199,-108.89324951171875,29.626527786254883,F,0,Male,Other
30,25 - 45,0,4,0,0,1,-50.203277587890625,6.857804298400879,-11.56494140625,30.12100601196289,F,0,Male,Other
26,25 - 45,0,4,0,0,1,89.85797119140625,5.368168830871582,-71.91374206542969,26.83075523376465,M,1,Male,Other
24,25 - 45,0,7,0,0,6,46.38104248046875,7.913409233093262,92.37063598632812,26.707929611206055,M,1,Male,Other
29,Less than 25,0,5,0,0,1,-143.44070434570312,5.160552024841309,150.03793334960938,32.25324249267578,F,0,Female,Other
22,Less than 25,0,9,0,0,10,43.991851806640625,9.079947471618652,331.39453125,22.692731857299805,M,1,Male,Other
25,25 - 45,0,5,0,0,2,79.77914428710938,5.685856342315674,-44.93121337890625,25.894147872924805,M,1,Male,Other
27,25 - 45,0,3,0,0,1,100.85919189453125,5.182961463928223,-106.92848205566406,27.617116928100586,M,1,Male,Other
30,25 - 45,0,4,0,0,1,-76.54702758789062,6.653171062469482,22.3875732421875,30.563135147094727,F,0,Female,Other
30,25 - 45,0,4,0,0,1,-102.38058471679688,6.385890960693359,55.141937255859375,31.02747344970703,F,0,Female,Other
22,Less than 25,0,9,0,0,12,44.191864013671875,8.678336143493652,392.73419189453125,22.314735412597656,M,1,Male,Other
29,25 - 45,0,3,0,0,0,62.25726318359375,5.514684677124023,-112.57125854492188,29.761592864990234,F,0,Male,Other
29,Less than 25,0,5,0,0,1,-146.21316528320312,5.167758464813232,155.09613037109375,32.20565414428711,F,0,Female,Other
29,Less than 25,0,5,0,0,1,-145.12078857421875,5.141251564025879,152.90597534179688,32.36677932739258,F,0,Female,Other
51,25 - 45,0,1,0,0,0,-27.230072021484375,14.09493350982666,66.3935546875,16.479351043701172,F,1,Male,Caucasian
42,25 - 45,0,1,0,0,1,-137.86181640625,7.238515853881836,301.578857421875,17.32417869567871,F,1,Male,Caucasian
60,Greater than 45,0,1,0,0,0,39.80780029296875,25.19695281982422,-60.03703308105469,16.445358276367188,F,0,Male,Caucasian
25,25 - 45,0,6,0,0,5,59.087799072265625,6.940128803253174,74.57815551757812,27.2420654296875,M,1,Male,Other
23,25 - 45,0,8,0,0,13,35.497283935546875,8.967791557312012,388.13250732421875,26.81376075744629,M,1,Male,Other
29,Less than 25,0,5,0,0,1,-152.17803955078125,4.950491428375244,162.2620849609375,31.74154281616211,F,0,Female,Other
59,Greater than 45,0,1,0,0,0,30.8065185546875,24.00139045715332,-29.252593994140625,15.781145095825195,F,0,Male,Caucasian
25,25 - 45,0,6,0,0,5,48.7420654296875,7.259307861328125,65.619140625,26.070682525634766,M,1,Male,Other
29,Less than 25,0,5,0,0,1,-145.424072265625,5.01807975769043,155.14041137695312,32.016204833984375,F,0,Female,Other
29,Less than 25,0,4,0,0,1,-138.16259765625,5.453943252563477,139.94015502929688,32.39601135253906,F,0,Female,Other
26,25 - 45,0,6,0,6,1,22.22760009765625,99.3419418334961,226.2763671875,285.5972900390625,F,1,Male,Caucasian
25,25 - 45,0,5,0,0,2,87.9007568359375,5.384827613830566,-51.34228515625,26.725831985473633,M,1,Male,Other
24,25 - 45,0,8,0,0,10,35.045745849609375,9.073513984680176,287.3411865234375,28.20292091369629,M,1,Male,Other
42,25 - 45,0,1,0,0,1,-140.2578125,7.273109436035156,309.6275634765625,17.693790435791016,F,1,Male,Caucasian
29,Less than 25,0,5,0,0,1,-143.00115966796875,5.163211822509766,153.41094970703125,32.3316535949707,F,0,Female,Other
59,Greater than 45,0,1,0,0,0,46.72442626953125,24.208900451660156,-73.63497924804688,17.263671875,F,0,Male,Caucasian
28,25 - 45,0,5,0,5,1,-16.873626708984375,75.10164642333984,224.54290771484375,211.69345092773438,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,-32.787017822265625,20.68126678466797,-35.9967041015625,20.835607528686523,F,0,Male,Caucasian
25,25 - 45,0,6,0,0,5,54.005279541015625,7.174844741821289,64.82046508789062,26.944292068481445,M,1,Male,Other
29,25 - 45,0,3,0,0,0,112.93988037109375,4.783991813659668,-138.85662841796875,28.27815818786621,F,0,Male,Other
61,Greater than 45,0,1,0,0,0,38.074676513671875,25.687034606933594,-77.98989868164062,17.683366775512695,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,5,75.06674194335938,11.914518356323242,176.66436767578125,34.60212707519531,M,1,Male,Other
30,25 - 45,0,3,0,0,1,18.548675537109375,6.202193737030029,-81.89140319824219,29.482173919677734,F,0,Male,Other
59,Greater than 45,0,1,0,0,0,49.349822998046875,24.424476623535156,-69.64019775390625,16.556400299072266,F,0,Male,Caucasian
29,25 - 45,0,2,0,0,0,110.40087890625,5.000324249267578,-142.873779296875,28.323028564453125,F,0,Male,Other
29,Less than 25,0,5,0,0,1,-136.83572387695312,5.424309730529785,139.3023681640625,32.245540618896484,F,0,Female,Other
29,Less than 25,0,5,0,0,1,-145.42132568359375,5.126192092895508,156.73965454101562,32.19364547729492,F,0,Female,Other
58,Greater than 45,0,1,0,0,0,38.129913330078125,23.14971923828125,-36.765716552734375,16.222820281982422,F,0,Male,Caucasian
61,Greater than 45,0,1,0,0,0,40.008514404296875,25.744972229003906,-80.40805053710938,17.637136459350586,F,0,Male,Caucasian
30,25 - 45,0,4,0,0,1,-87.61566162109375,6.571637153625488,34.49627685546875,30.71519660949707,F,0,Female,Other
61,Greater than 45,0,1,0,0,0,45.440032958984375,25.238500595092773,-74.40798950195312,16.872758865356445,F,0,Male,Caucasian
38,25 - 45,0,2,0,0,1,-141.93606567382812,10.851958274841309,320.505859375,36.283626556396484,F,1,Male,Caucasian
29,Less than 25,0,5,0,0,1,-147.18075561523438,5.0077104568481445,156.75119018554688,32.04634475708008,F,0,Female,Other
63,Greater than 45,0,1,0,0,0,46.351043701171875,26.09881591796875,-78.57258605957031,16.715713500976562,F,0,Male,Caucasian
49,25 - 45,0,1,0,0,0,-99.24166870117188,8.468311309814453,176.37136840820312,15.433514595031738,F,1,Male,Caucasian
27,25 - 45,0,5,0,5,1,2.360626220703125,90.6207504272461,225.7459716796875,258.6471252441406,F,1,Male,Caucasian
27,25 - 45,0,3,0,0,1,86.78964233398438,5.296860694885254,-80.29948425292969,27.424718856811523,M,1,Male,Other
22,Less than 25,0,9,0,0,13,49.50042724609375,8.444985389709473,445.800048828125,26.078161239624023,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,1.691436767578125,17.871299743652344,20.014617919921875,16.188602447509766,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,12,18.545440673828125,8.728313446044922,385.86175537109375,26.177873611450195,M,1,Male,Other
28,25 - 45,0,3,0,0,0,115.30010986328125,4.998023986816406,-134.15383911132812,28.304218292236328,M,0,Male,Other
26,25 - 45,0,3,0,0,1,99.46331787109375,5.48533821105957,-92.55068969726562,27.71433448791504,M,1,Male,Other
61,Greater than 45,0,1,0,0,0,45.444244384765625,25.34666633605957,-81.62196350097656,17.33551025390625,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,9,59.144256591796875,8.58533763885498,346.30560302734375,29.545398712158203,M,1,Male,Other
27,25 - 45,0,3,0,0,1,103.28668212890625,5.172035217285156,-112.38777160644531,27.643630981445312,M,0,Male,Other
29,25 - 45,0,4,0,0,1,-80.62966918945312,6.552947521209717,29.596343994140625,30.629533767700195,F,0,Female,Other
29,25 - 45,0,4,0,0,1,-91.940185546875,6.282253742218018,47.99554443359375,30.658994674682617,F,0,Female,Other
24,25 - 45,0,7,0,0,8,42.7025146484375,8.804472923278809,176.57815551757812,27.28398895263672,M,1,Male,Other
30,25 - 45,0,4,0,0,1,-120.95083618164062,6.045236587524414,90.5115966796875,31.653615951538086,F,0,Female,Other
29,Less than 25,0,4,0,0,1,-134.55645751953125,5.579739093780518,129.978759765625,32.288597106933594,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,-4.141876220703125,17.87392234802246,30.714630126953125,16.716392517089844,F,0,Male,Caucasian
62,Greater than 45,0,1,0,0,0,49.265472412109375,25.74454116821289,-66.64404296875,15.691178321838379,F,0,Male,Caucasian
31,25 - 45,0,3,0,2,1,-90.98910522460938,32.5263786315918,220.05517578125,101.8089828491211,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,11,51.333251953125,8.091086387634277,416.938232421875,27.250904083251953,M,1,Male,Other
24,25 - 45,0,8,0,0,12,35.64935302734375,9.532470703125,338.70111083984375,28.272266387939453,M,1,Male,Other
60,Greater than 45,0,1,0,0,0,23.1920166015625,24.877233505249023,-64.84344482421875,18.235631942749023,F,0,Male,Caucasian
26,25 - 45,0,4,0,0,1,98.35894775390625,5.280489444732666,-80.01614379882812,27.007516860961914,M,1,Male,Other
29,Less than 25,0,5,0,0,1,-149.39321899414062,5.000809669494629,159.08856201171875,31.88589859008789,F,0,Female,Other
26,25 - 45,0,4,0,0,1,93.52548217773438,5.371942520141602,-81.05857849121094,26.96310043334961,M,1,Male,Other
23,25 - 45,0,8,0,0,13,30.206634521484375,8.907535552978516,401.9193115234375,26.049835205078125,M,1,Male,Other
42,25 - 45,0,1,0,0,1,-139.71780395507812,7.379856109619141,301.1282958984375,17.455615997314453,F,1,Male,Caucasian
58,Greater than 45,0,1,0,0,0,42.25347900390625,24.091981887817383,-51.37455749511719,16.299190521240234,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,13,38.29925537109375,8.596623420715332,412.36309814453125,25.27888298034668,M,1,Male,Other
44,25 - 45,0,1,0,0,1,-116.62112426757812,8.06684398651123,243.40728759765625,16.296245574951172,F,1,Male,Caucasian
60,Greater than 45,0,1,0,0,0,39.196990966796875,24.34351921081543,-47.74153137207031,16.133987426757812,F,0,Male,Caucasian
29,25 - 45,0,4,0,0,1,-125.11636352539062,6.301086902618408,102.6959228515625,31.632314682006836,F,0,Female,Other
22,Less than 25,0,9,0,0,6,57.469940185546875,10.488984107971191,189.24179077148438,28.49004554748535,M,1,Male,Other
28,25 - 45,0,3,0,0,0,98.3262939453125,5.192683696746826,-125.57333374023438,28.716434478759766,F,0,Male,Other
29,25 - 45,0,3,0,0,0,88.36721801757812,5.268538475036621,-126.51544189453125,29.09307289123535,F,0,Male,Other
25,25 - 45,0,4,0,0,1,95.44815063476562,5.3468194007873535,-77.20111083984375,27.15164566040039,M,1,Male,Other
27,25 - 45,0,5,0,5,1,-26.987335205078125,73.56076049804688,211.44992065429688,213.71328735351562,F,1,Male,Caucasian
29,25 - 45,0,4,0,0,1,-68.82449340820312,6.5876851081848145,16.37689208984375,30.213918685913086,F,0,Female,Other
27,25 - 45,0,3,0,0,0,119.6304931640625,4.861715793609619,-135.68853759765625,28.214479446411133,M,0,Male,Other
53,25 - 45,0,1,0,0,0,-29.829010009765625,13.906330108642578,66.81564331054688,15.73355484008789,F,1,Male,Caucasian
48,25 - 45,0,1,0,0,0,-96.63845825195312,8.50446891784668,177.10055541992188,15.731062889099121,F,1,Male,Caucasian
29,Less than 25,0,4,0,0,1,-134.38699340820312,5.6571574211120605,124.81198120117188,32.2052001953125,F,0,Female,Other
28,25 - 45,0,3,0,0,0,117.81195068359375,4.850448131561279,-139.21697998046875,28.276119232177734,M,0,Male,Other
29,25 - 45,0,4,0,0,1,-96.11642456054688,6.501263618469238,48.220489501953125,30.793378829956055,F,0,Female,Other
29,25 - 45,0,4,0,0,1,-116.92044067382812,6.05891227722168,90.77682495117188,31.418615341186523,F,0,Female,Other
61,Greater than 45,0,1,0,0,0,43.084259033203125,25.337034225463867,-75.43583679199219,17.082378387451172,F,0,Male,Caucasian
24,25 - 45,0,6,0,0,4,55.076904296875,6.9638142585754395,34.841339111328125,26.505334854125977,M,1,Male,Other
61,Greater than 45,0,1,0,0,0,39.252655029296875,25.626724243164062,-76.90693664550781,17.55170249938965,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,115.04681396484375,4.943878173828125,-138.36036682128906,28.001686096191406,M,0,Male,Other
25,25 - 45,0,5,0,0,3,76.53347778320312,5.941329479217529,-31.573974609375,26.36981773376465,M,1,Male,Other
29,Less than 25,0,4,0,0,1,-130.92242431640625,5.77488374710083,121.51718139648438,31.922611236572266,F,0,Female,Other
29,Less than 25,0,4,0,0,1,-135.10015869140625,5.453440189361572,137.95468139648438,32.319644927978516,F,0,Female,Other
22,Less than 25,0,9,0,0,7,42.857177734375,10.758941650390625,210.4913330078125,22.1368408203125,M,1,Male,Other
61,Greater than 45,0,1,0,0,0,39.42864990234375,25.566181182861328,-51.72572326660156,15.80539321899414,F,0,Male,Caucasian
29,25 - 45,0,2,0,0,0,113.44757080078125,4.90994930267334,-142.4886932373047,28.391014099121094,F,0,Male,Other
44,25 - 45,0,1,0,0,1,-121.05950927734375,7.698891639709473,248.341552734375,16.149396896362305,F,1,Male,Caucasian
23,25 - 45,0,8,0,0,13,29.3695068359375,9.040555953979492,390.613037109375,26.12982940673828,M,1,Male,Other
22,Less than 25,0,9,0,0,8,41.909393310546875,10.353107452392578,247.34600830078125,21.54741096496582,M,1,Male,Other
22,Less than 25,0,9,0,0,12,64.36117553710938,9.222294807434082,401.41082763671875,30.308191299438477,M,1,Male,Other
22,Less than 25,0,9,0,0,10,51.94110107421875,9.192822456359863,350.17578125,25.035043716430664,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,26.78302001953125,22.038692474365234,-18.34271240234375,16.715713500976562,F,0,Male,Caucasian
41,25 - 45,0,1,0,0,1,-150.23342895507812,8.238123893737793,312.1715087890625,18.457263946533203,F,1,Male,Caucasian
49,25 - 45,0,1,0,0,0,-96.92343139648438,9.79387378692627,159.29818725585938,14.898245811462402,F,1,Male,Caucasian
57,Greater than 45,0,1,0,0,0,-7.579559326171875,26.023897171020508,-40.87921142578125,19.448486328125,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,2,88.17523193359375,5.602508068084717,-53.86030578613281,26.62770652770996,M,1,Male,Other
40,25 - 45,0,1,0,0,1,-150.388671875,8.642645835876465,322.936767578125,20.97112464904785,F,1,Male,Caucasian
29,Less than 25,0,4,0,0,1,-147.33529663085938,5.150254726409912,148.21896362304688,32.97433853149414,F,0,Female,Other
29,25 - 45,0,3,0,0,0,74.87539672851562,5.37641716003418,-119.22514343261719,30.443256378173828,F,0,Male,Other
25,25 - 45,0,7,0,0,8,33.361968994140625,8.77588176727295,222.60498046875,27.808155059814453,M,1,Male,Other
30,25 - 45,0,3,0,0,0,-11.73040771484375,7.01204776763916,-60.0780029296875,30.378442764282227,F,0,Male,Other
29,Less than 25,0,4,0,0,1,-133.43875122070312,5.946109771728516,107.54898071289062,32.55101776123047,F,0,Female,Other
25,25 - 45,0,5,0,0,2,83.30844116210938,5.788631439208984,-42.530487060546875,26.666006088256836,M,1,Male,Other
59,Greater than 45,0,1,0,0,0,46.282867431640625,28.764570236206055,-60.58367919921875,16.011613845825195,F,0,Male,Caucasian
30,25 - 45,0,3,0,0,1,-13.110504150390625,6.991722583770752,-51.7596435546875,30.275785446166992,F,0,Male,Other
27,25 - 45,0,3,0,0,1,111.50372314453125,5.192270755767822,-113.75596618652344,28.237592697143555,M,1,Male,Other
23,25 - 45,0,8,0,0,12,17.529388427734375,8.60273265838623,367.78662109375,25.95329475402832,M,1,Male,Other
29,25 - 45,0,3,0,0,0,113.43560791015625,4.966503620147705,-139.2843475341797,29.476282119750977,F,0,Male,Other
29,Less than 25,0,5,0,0,1,-151.9283447265625,4.851130962371826,159.85357666015625,32.58025360107422,F,0,Female,Other
29,Less than 25,0,5,0,0,1,-156.286376953125,4.652553558349609,163.65499877929688,32.24803161621094,F,0,Female,Other
29,25 - 45,0,4,0,0,1,-108.23056030273438,6.145477771759033,62.145111083984375,31.979490280151367,F,0,Female,Other
42,25 - 45,0,1,0,0,0,-154.25360107421875,7.819852828979492,280.6654052734375,18.929533004760742,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,104.07440185546875,4.8242106437683105,-110.66984558105469,27.44307518005371,M,1,Male,Other
23,Less than 25,0,8,0,0,11,36.846923828125,8.526141166687012,397.2257080078125,28.626014709472656,M,1,Male,Other
25,25 - 45,0,5,0,0,3,77.99758911132812,6.095824241638184,-14.365142822265625,26.696598052978516,M,1,Male,Other
24,25 - 45,0,7,0,0,8,29.630706787109375,8.45772647857666,218.42413330078125,27.509246826171875,M,1,Male,Other
25,25 - 45,0,6,0,0,5,51.55877685546875,7.680436134338379,70.41921997070312,27.162750244140625,M,1,Male,Other
38,25 - 45,0,1,0,0,0,-152.56649780273438,11.06404972076416,289.0101318359375,39.1888542175293,F,1,Male,Caucasian
23,25 - 45,0,8,0,0,12,19.134765625,8.998899459838867,382.20709228515625,26.67506980895996,M,1,Male,Other
29,25 - 45,0,2,0,0,0,126.29345703125,4.968929290771484,-142.84622192382812,28.723007202148438,F,0,Male,Other
23,Less than 25,0,8,0,0,9,35.330169677734375,8.626275062561035,340.88653564453125,29.111881256103516,M,1,Male,Other
25,25 - 45,0,5,0,0,3,77.26181030273438,6.0055928230285645,-22.01129150390625,26.63518524169922,M,1,Male,Other
23,Less than 25,0,8,0,0,10,41.218170166015625,8.163904190063477,392.91278076171875,31.049455642700195,M,1,Male,Other
30,25 - 45,0,4,0,0,1,-109.76199340820312,6.305238246917725,60.756683349609375,31.830604553222656,F,0,Female,Other
22,Less than 25,0,8,0,0,12,36.4635009765625,8.764577865600586,417.43096923828125,26.880611419677734,M,1,Male,Other
29,Less than 25,0,4,0,0,1,-144.61761474609375,5.11729621887207,145.06478881835938,33.084022521972656,F,0,Female,Other
